2020-01-01 00:02:30,22,88083,     42.25
2020-01-01 00:02:30,23,95643,     48.06
2020-01-01 00:02:30,24,47470,     20.43
2020-01-01 00:02:30,25,102948,     49.83
2020-01-01 00:02:30,26,87946,     47.20
2020-01-01 00:02:30,27,56237,     37.47
2020-01-01 00:02:30,28,28492,     16.73
2020-01-01 00:02:30,29,139470,     88.40
2020-01-01 00:02:30,30,111265,     70.28
2020-01-01 00:02:30,31,59233,     23.66
2020-01-01 00:02:40,0,0,      0.00
2020-01-01 00:02:40,1,36936,     26.81
2020-01-01 00:02:40,2,35227,     29.17
2020-01-01 00:02:40,3,99205,     78.74
2020-01-01 00:02:40,4,39286,     13.25
2020-01-01 00:02:40,5,65892,     41.32
2020-01-01 00:02:40,6,22951,     10.68
2020-01-01 00:02:40,7,18710,      7.84
2020-01-01 00:02:40,8,19082,      6.03
2020-01-01 00:02:40,9,64213,     27.11
2020-01-01 00:02:40,10,41359,     17.53
2020-01-01 00:02:40,11,54720,     22.18
2020-01-01 00:02:40,12,28595,     12.06
2020-01-01 00:02:40,13,74489,     43.49
2020-01-01 00:02:40,14,34042,     20.92
2020-01-01 00:02:40,15,68989,     48.56
2020-01-01 00:02:40,16,124224,     59.00
2020-01-01 00:02:40,17,21092,     13.47
2020-01-01 00:02:40,18,51572,     35.28
2020-01-01 00:02:40,19,46454,     27.06
2020-01-01 00:02:40,20,19502,     14.49
2020-01-01 00:02:40,21,74662,     64.76
2020-01-01 00:02:40,22,91153,     48.57
2020-01-01 00:02:40,23,105317,     63.50
2020-01-01 00:02:40,24,48718,     25.95
2020-01-01 00:02:40,25,99018,     49.20
2020-01-01 00:02:40,26,82296,     41.99
2020-01-01 00:02:40,27,54183,     33.96
2020-01-01 00:02:40,28,26873,     15.34
2020-01-01 00:02:40,29,138009,     90.37
2020-01-01 00:02:40,30,109840,     71.70
2020-01-01 00:02:40,31,64029,     29.50
2020-01-01 00:02:50,0,0,      0.00
2020-01-01 00:02:50,1,34916,     21.85
2020-01-01 00:02:50,2,34945,     28.45
2020-01-01 00:02:50,3,107029,     85.11
2020-01-01 00:02:50,4,39920,     13.58
2020-01-01 00:02:50,5,64579,     36.80
2020-01-01 00:02:50,6,20654,      9.12
2020-01-01 00:02:50,7,19617,      7.83
2020-01-01 00:02:50,8,20653,      6.54
2020-01-01 00:02:50,9,61374,     25.65
2020-01-01 00:02:50,10,44411,     20.03
2020-01-01 00:02:50,11,52888,     16.11
2020-01-01 00:02:50,12,30620,     13.36
2020-01-01 00:02:50,13,71405,     39.36
2020-01-01 00:02:50,14,36035,     21.79
2020-01-01 00:02:50,15,67548,     45.34
2020-01-01 00:02:50,16,121188,     54.25
2020-01-01 00:02:50,17,20369,     11.38
2020-01-01 00:02:50,18,52254,     35.02
2020-01-01 00:02:50,19,46809,     25.09
2020-01-01 00:02:50,20,17961,     11.72
2020-01-01 00:02:50,21,77808,     67.09
2020-01-01 00:02:50,22,93667,     47.59
2020-01-01 00:02:50,23,101386,     56.05
2020-01-01 00:02:50,24,43320,     19.44
